"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
0.73017883,0,-319.16153,0,-0.077,-0.001
0.73091984,92.231262,-320.7644,0,-0.076749995,-0.001
0.73415178,282.64337,-325.81281,0,-0.076250002,-0.001
0.73415178,282.64337,-325.81281,0,-0.076250002,-0.001
0.74118048,484.97296,-328.33188,0,-0.075749993,-0.001
0.74118048,484.97296,-328.33188,0,-0.075749993,-0.001
0.75493622,703.49786,-293.29706,0,-0.07525,-0.001
0.75493622,703.49786,-293.29706,0,-0.07525,-0.001
0.78208077,923.35406,-191.31792,0,-0.07441406,-0.001
0.78208077,923.35406,-191.31792,0,-0.07441406,-0.001
0.82324314,1090.3102,-78.025581,0,-0.073242188,-0.001
0.82324314,1090.3102,-78.025581,0,-0.073242188,-0.001
0.87001306,1182.3466,-20.749237,0,-0.072070315,-0.001
0.87001306,1182.3466,-20.749237,0,-0.072070315,-0.001
0.91715813,1237.699,-4.2190428,0,-0.070898436,-0.001
0.91715813,1237.699,-4.2190428,0,-0.070898436,-0.001
0.9644165,1283.7821,3.6013916,0,-0.069726564,-0.001
0.9644165,1283.7821,3.6013916,0,-0.069726564,-0.001
1.0117379,1323.0945,9.5336189,0,-0.068554685,-0.001
1.0117379,1323.0945,9.5336189,0,-0.068554685,-0.001
1.059104,1355.9801,15.00071,0,-0.067382812,-0.001
1.059104,1355.9801,15.00071,0,-0.067382812,-0.001
1.1064786,1382.5588,20.305635,0,-0.06621094,-0.001
1.1064786,1382.5588,20.305635,0,-0.06621094,-0.001
1.1537943,1402.9115,25.515194,0,-0.065039061,-0.001
1.1537943,1402.9115,25.515194,0,-0.065039061,-0.001
1.2009735,1417.1073,30.643372,0,-0.063867189,-0.001
1.2009735,1417.1073,30.643372,0,-0.063867189,-0.001
1.2479659,1425.2123,35.690758,0,-0.06269531,-0.001
1.2479659,1425.2123,35.690758,0,-0.06269531,-0.001
1.2947626,1427.293,40.653419,0,-0.061523438,-0.001
1.2947626,1427.293,40.653419,0,-0.061523438,-0.001
1.3413733,1423.4181,45.525623,0,-0.060351565,-0.001
1.3413733,1423.4181,45.525623,0,-0.060351565,-0.001
1.3877889,1413.6587,50.300697,0,-0.059179686,-0.001
1.3877889,1413.6587,50.300697,0,-0.059179686,-0.001
1.4339617,1398.0896,54.97147,0,-0.058007814,-0.001
1.4339617,1398.0896,54.97147,0,-0.058007814,-0.001
1.4798337,1376.7875,59.530872,0,-0.056835935,-0.001
1.4798337,1376.7875,59.530872,0,-0.056835935,-0.001
1.5253601,1349.8323,63.972168,0,-0.055664062,-0.001
1.5253601,1349.8323,63.972168,0,-0.055664062,-0.001
1.5705184,1317.3051,68.289352,0,-0.05449219,-0.001
1.5705184,1317.3051,68.289352,0,-0.05449219,-0.001
1.6152946,1279.2861,72.477051,0,-0.053320311,-0.001
1.6152946,1279.2861,72.477051,0,-0.053320311,-0.001
1.659664,1235.855,76.530464,0,-0.052148439,-0.001
1.659664,1235.855,76.530464,0,-0.052148439,-0.001
1.7035934,1187.0863,80.445763,0,-0.05097656,-0.001
1.7035934,1187.0863,80.445763,0,-0.05097656,-0.001
1.7470427,1133.0498,84.220245,0,-0.049804688,-0.001
1.7470427,1133.0498,84.220245,0,-0.049804688,-0.001
1.7899712,1073.8052,87.852531,0,-0.048632815,-0.001
1.7899712,1073.8052,87.852531,0,-0.048632815,-0.001
1.8323385,1009.4008,91.342155,0,-0.047460936,-0.001
1.8323385,1009.4008,91.342155,0,-0.047460936,-0.001
1.8741101,939.87158,94.689423,0,-0.046289064,-0.001
1.8741101,939.87158,94.689423,0,-0.046289064,-0.001
1.9152633,865.23438,97.895683,0,-0.045117185,-0.001
1.9152633,865.23438,97.895683,0,-0.045117185,-0.001
1.9557734,785.48755,100.96327,0,-0.043945312,-0.001
1.9557734,785.48755,100.96327,0,-0.043945312,-0.001
1.9956092,700.60474,103.89542,0,-0.04277344,-0.001
1.9956092,700.60474,103.89542,0,-0.04277344,-0.001
2.0347404,610.53217,106.69605,0,-0.041601561,-0.001
2.0347404,610.53217,106.69605,0,-0.041601561,-0.001
2.0731425,515.18634,109.36975,0,-0.040429689,-0.001
2.0731425,515.18634,109.36975,0,-0.040429689,-0.001
2.110786,414.4458,111.92189,0,-0.03925781,-0.001
2.110786,414.4458,111.92189,0,-0.03925781,-0.001
2.1476231,308.15042,114.35831,0,-0.038085938,-0.001
2.1476231,308.15042,114.35831,0,-0.038085938,-0.001
2.183588,196.09196,116.68541,0,-0.036914065,-0.001
2.183588,196.09196,116.68541,0,-0.036914065,-0.001
2.2186041,78.008934,118.91013,0,-0.035742186,-0.001
2.2186041,78.008934,118.91013,0,-0.035742186,-0.001
2.2525921,-46.419369,121.03997,0,-0.034570314,-0.001
2.2525921,-46.419369,121.03997,0,-0.034570314,-0.001
2.2854867,-177.58699,123.08289,0,-0.033398435,-0.001
2.2854867,-177.58699,123.08289,0,-0.033398435,-0.001
