"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
99.506081,0,679.83643,0,-0.077,-0.001
99.49968,-181.1093,682.55634,0,-0.076749995,-0.001
99.473267,-551.81934,690.20099,0,-0.076250002,-0.001
99.473267,-551.81934,690.20099,0,-0.076250002,-0.001
99.418472,-941.0672,689.16656,0,-0.075749993,-0.001
99.418472,-941.0672,689.16656,0,-0.075749993,-0.001
99.314484,-1355.0701,605.87854,0,-0.07525,-0.001
99.314484,-1355.0701,605.87854,0,-0.07525,-0.001
99.113426,-1756.9701,387.63773,0,-0.07441406,-0.001
99.113426,-1756.9701,387.63773,0,-0.07441406,-0.001
98.815659,-2044.8737,160.58965,0,-0.073242188,-0.001
98.815659,-2044.8737,160.58965,0,-0.073242188,-0.001
98.488564,-2193.3499,57.951103,0,-0.072070315,-0.001
98.488564,-2193.3499,57.951103,0,-0.072070315,-0.001
98.172852,-2288.7288,39.803398,0,-0.070898436,-0.001
98.172852,-2288.7288,39.803398,0,-0.070898436,-0.001
97.870575,-2387.0815,39.634064,0,-0.069726564,-0.001
97.870575,-2387.0815,39.634064,0,-0.069726564,-0.001
97.58213,-2493.5837,43.265171,0,-0.068554685,-0.001
97.58213,-2493.5837,43.265171,0,-0.068554685,-0.001
97.307709,-2608.9648,47.722687,0,-0.067382812,-0.001
97.307709,-2608.9648,47.722687,0,-0.067382812,-0.001
97.047394,-2733.4797,52.35722,0,-0.06621094,-0.001
97.047394,-2733.4797,52.35722,0,-0.06621094,-0.001
96.801231,-2867.2944,57.008625,0,-0.065039061,-0.001
96.801231,-2867.2944,57.008625,0,-0.065039061,-0.001
96.569176,-3010.5398,61.624939,0,-0.063867189,-0.001
96.569176,-3010.5398,61.624939,0,-0.063867189,-0.001
96.351021,-3163.3347,66.181084,0,-0.06269531,-0.001
96.351021,-3163.3347,66.181084,0,-0.06269531,-0.001
96.146492,-3325.7915,70.660034,0,-0.061523438,-0.001
96.146492,-3325.7915,70.660034,0,-0.061523438,-0.001
95.955261,-3498.0283,75.048576,0,-0.060351565,-0.001
95.955261,-3498.0283,75.048576,0,-0.060351565,-0.001
95.776962,-3680.1694,79.335724,0,-0.059179686,-0.001
95.776962,-3680.1694,79.335724,0,-0.059179686,-0.001
95.611153,-3872.3489,83.512207,0,-0.058007814,-0.001
95.611153,-3872.3489,83.512207,0,-0.058007814,-0.001
95.457268,-4074.7219,87.570679,0,-0.056835935,-0.001
95.457268,-4074.7219,87.570679,0,-0.056835935,-0.001
95.314766,-4287.4614,91.505249,0,-0.055664062,-0.001
95.314766,-4287.4614,91.505249,0,-0.055664062,-0.001
95.183029,-4510.7725,95.311409,0,-0.05449219,-0.001
95.183029,-4510.7725,95.311409,0,-0.05449219,-0.001
95.061378,-4744.8955,98.986053,0,-0.053320311,-0.001
95.061378,-4744.8955,98.986053,0,-0.053320311,-0.001
94.949081,-4990.1074,102.52741,0,-0.052148439,-0.001
94.949081,-4990.1074,102.52741,0,-0.052148439,-0.001
94.845306,-5246.7402,105.93515,0,-0.05097656,-0.001
94.845306,-5246.7402,105.93515,0,-0.05097656,-0.001
94.749207,-5515.1787,109.21033,0,-0.049804688,-0.001
94.749207,-5515.1787,109.21033,0,-0.049804688,-0.001
94.659874,-5795.8755,112.35535,0,-0.048632815,-0.001
94.659874,-5795.8755,112.35535,0,-0.048632815,-0.001
94.576347,-6089.3584,115.37395,0,-0.047460936,-0.001
94.576347,-6089.3584,115.37395,0,-0.047460936,-0.001
94.497681,-6396.2373,118.27148,0,-0.046289064,-0.001
94.497681,-6396.2373,118.27148,0,-0.046289064,-0.001
94.42289,-6717.2275,121.05526,0,-0.045117185,-0.001
94.42289,-6717.2275,121.05526,0,-0.045117185,-0.001
94.350998,-7053.147,123.73373,0,-0.043945312,-0.001
94.350998,-7053.147,123.73373,0,-0.043945312,-0.001
94.28096,-7404.9473,126.31668,0,-0.04277344,-0.001
94.28096,-7404.9473,126.31668,0,-0.04277344,-0.001
94.2117,-7773.7246,128.81572,0,-0.041601561,-0.001
94.2117,-7773.7246,128.81572,0,-0.041601561,-0.001
94.142082,-8160.7324,131.24365,0,-0.040429689,-0.001
94.142082,-8160.7324,131.24365,0,-0.040429689,-0.001
94.070854,-8567.4229,133.61424,0,-0.03925781,-0.001
94.070854,-8567.4229,133.61424,0,-0.03925781,-0.001
93.996742,-8995.4531,135.9429,0,-0.038085938,-0.001
93.996742,-8995.4531,135.9429,0,-0.038085938,-0.001
93.918381,-9446.7344,138.24669,0,-0.036914065,-0.001
93.918381,-9446.7344,138.24669,0,-0.036914065,-0.001
93.834312,-9923.4668,140.54329,0,-0.035742186,-0.001
93.834312,-9923.4668,140.54329,0,-0.035742186,-0.001
93.743065,-10428.174,142.85188,0,-0.034570314,-0.001
93.743065,-10428.174,142.85188,0,-0.034570314,-0.001
93.643021,-10963.776,145.19414,0,-0.033398435,-0.001
93.643021,-10963.776,145.19414,0,-0.033398435,-0.001
93.532303,-11533.642,147.59331,0,-0.032226562,-0.001
93.532303,-11533.642,147.59331,0,-0.032226562,-0.001
93.408813,-12141.678,150.07426,0,-0.031054689,-0.001
93.408813,-12141.678,150.07426,0,-0.031054689,-0.001
93.270111,-12792.429,152.66479,0,-0.029882813,-0.001
93.270111,-12792.429,152.66479,0,-0.029882813,-0.001
93.113266,-13491.199,155.39587,0,-0.028710937,-0.001
93.113266,-13491.199,155.39587,0,-0.028710937,-0.001
92.934845,-14244.209,158.30176,0,-0.027539063,-0.001
92.934845,-14244.209,158.30176,0,-0.027539063,-0.001
92.730743,-15058.793,161.42136,0,-0.026367188,-0.001
92.730743,-15058.793,161.42136,0,-0.026367188,-0.001
92.49585,-15943.644,164.79958,0,-0.025195312,-0.001
92.49585,-15943.644,164.79958,0,-0.025195312,-0.001
92.223846,-16909.127,168.48778,0,-0.024023438,-0.001
92.223846,-16909.127,168.48778,0,-0.024023438,-0.001
91.90683,-17967.697,172.54572,0,-0.022851562,-0.001
91.90683,-17967.697,172.54572,0,-0.022851562,-0.001
91.534698,-19134.418,177.04533,0,-0.021679688,-0.001
91.534698,-19134.418,177.04533,0,-0.021679688,-0.001
91.094269,-20427.664,182.07458,0,-0.020507812,-0.001
91.094269,-20427.664,182.07458,0,-0.020507812,-0.001
90.568054,-21870.023,187.74178,0,-0.019335937,-0.001
90.568054,-21870.023,187.74178,0,-0.019335937,-0.001
89.932617,-23489.514,194.18311,0,-0.018164063,-0.001
