"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
0.049768984,0,0.099653937,0,-0.077,-0.001
0.049767606,-0.077220827,0.096868314,0,-0.076749995,-0.001
0.049757987,-0.22679543,0.086661898,0,-0.076250002,-0.001
0.049757987,-0.22679543,0.086661898,0,-0.076250002,-0.001
0.049734429,-0.36264858,0.071984231,0,-0.075749993,-0.001
0.049734429,-0.36264858,0.071984231,0,-0.075749993,-0.001
0.049698807,-0.51994693,0.084949598,0,-0.07525,-0.001
0.049698807,-0.51994693,0.084949598,0,-0.07525,-0.001
0.049657561,-0.80350584,0.16048473,0,-0.07441406,-0.001
0.049657561,-0.80350584,0.16048473,0,-0.07441406,-0.001
0.049622834,-1.2730379,0.26258183,0,-0.073242188,-0.001
0.049622834,-1.2730379,0.26258183,0,-0.073242188,-0.001
0.049603023,-1.8735065,0.33021316,0,-0.072070315,-0.001
0.049603023,-1.8735065,0.33021316,0,-0.072070315,-0.001
0.049595393,-2.5322006,0.36123848,0,-0.070898436,-0.001
0.049595393,-2.5322006,0.36123848,0,-0.070898436,-0.001
0.04959248,-3.2188373,0.37776023,0,-0.069726564,-0.001
0.04959248,-3.2188373,0.37776023,0,-0.069726564,-0.001
0.049589835,-3.9251406,0.38933951,0,-0.068554685,-0.001
0.049589835,-3.9251406,0.38933951,0,-0.068554685,-0.001
0.049590982,-4.6497321,0.39979732,0,-0.067382812,-0.001
0.049590982,-4.6497321,0.39979732,0,-0.067382812,-0.001
0.049599737,-5.3938069,0.41063586,0,-0.06621094,-0.001
0.049599737,-5.3938069,0.41063586,0,-0.06621094,-0.001
0.049610995,-6.1595626,0.42239943,0,-0.065039061,-0.001
0.049610995,-6.1595626,0.42239943,0,-0.065039061,-0.001
0.049616858,-6.9495716,0.43529192,0,-0.063867189,-0.001
0.049616858,-6.9495716,0.43529192,0,-0.063867189,-0.001
0.04961367,-7.766624,0.44938436,0,-0.06269531,-0.001
0.04961367,-7.766624,0.44938436,0,-0.06269531,-0.001
0.04959701,-8.6136141,0.46463996,0,-0.061523438,-0.001
0.04959701,-8.6136141,0.46463996,0,-0.061523438,-0.001
0.049560532,-9.4935389,0.48102924,0,-0.060351565,-0.001
0.049560532,-9.4935389,0.48102924,0,-0.060351565,-0.001
0.049504057,-10.409531,0.49856076,0,-0.059179686,-0.001
0.049504057,-10.409531,0.49856076,0,-0.059179686,-0.001
0.049433321,-11.36482,0.51721948,0,-0.058007814,-0.001
0.049433321,-11.36482,0.51721948,0,-0.058007814,-0.001
0.04935357,-12.362741,0.53705782,0,-0.056835935,-0.001
0.04935357,-12.362741,0.53705782,0,-0.056835935,-0.001
0.049269214,-13.406782,0.55816871,0,-0.055664062,-0.001
0.049269214,-13.406782,0.55816871,0,-0.055664062,-0.001
0.049182996,-14.500639,0.58056659,0,-0.05449219,-0.001
0.049182996,-14.500639,0.58056659,0,-0.05449219,-0.001
0.049095497,-15.648232,0.6042915,0,-0.053320311,-0.001
0.049095497,-15.648232,0.6042915,0,-0.053320311,-0.001
0.049006581,-16.853848,0.62945461,0,-0.052148439,-0.001
0.049006581,-16.853848,0.62945461,0,-0.052148439,-0.001
0.048913509,-18.122265,0.65617633,0,-0.05097656,-0.001
0.048913509,-18.122265,0.65617633,0,-0.05097656,-0.001
0.048814237,-19.458702,0.68467391,0,-0.049804688,-0.001
0.048814237,-19.458702,0.68467391,0,-0.049804688,-0.001
0.048713624,-20.869013,0.71530151,0,-0.048632815,-0.001
