"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
38.638962,0,176.12669,0,-0.077,-0.001
38.637703,-47.579876,176.69745,0,-0.076749995,-0.001
38.632336,-144.0901,178.30707,0,-0.076250002,-0.001
38.632336,-144.0901,178.30707,0,-0.076250002,-0.001
38.620895,-243.97113,178.25871,0,-0.075749993,-0.001
38.620895,-243.97113,178.25871,0,-0.075749993,-0.001
38.598961,-353.2951,161.67282,0,-0.07525,-0.001
38.598961,-353.2951,161.67282,0,-0.07525,-0.001
38.555656,-472.36526,116.61581,0,-0.07441406,-0.001
38.555656,-472.36526,116.61581,0,-0.07441406,-0.001
38.488716,-577.82758,67.081619,0,-0.073242188,-0.001
38.488716,-577.82758,67.081619,0,-0.073242188,-0.001
38.410606,-653.73431,41.635147,0,-0.072070315,-0.001
38.410606,-653.73431,41.635147,0,-0.072070315,-0.001
38.330223,-714.06464,34.871475,0,-0.070898436,-0.001
38.330223,-714.06464,34.871475,0,-0.070898436,-0.001
38.248905,-772.66083,33.519363,0,-0.069726564,-0.001
38.248905,-772.66083,33.519363,0,-0.069726564,-0.001
38.167393,-832.31812,33.845146,0,-0.068554685,-0.001
38.167393,-832.31812,33.845146,0,-0.068554685,-0.001
38.086239,-894.00708,34.822773,0,-0.067382812,-0.001
38.086239,-894.00708,34.822773,0,-0.067382812,-0.001
38.005863,-958.28015,36.13504,0,-0.06621094,-0.001
38.005863,-958.28015,36.13504,0,-0.06621094,-0.001
37.926598,-1025.5439,37.664127,0,-0.065039061,-0.001
37.926598,-1025.5439,37.664127,0,-0.065039061,-0.001
37.848694,-1096.1399,39.355835,0,-0.063867189,-0.001
37.848694,-1096.1399,39.355835,0,-0.063867189,-0.001
37.772327,-1170.3795,41.18018,0,-0.06269531,-0.001
37.772327,-1170.3795,41.18018,0,-0.06269531,-0.001
37.697632,-1248.5579,43.118607,0,-0.061523438,-0.001
37.697632,-1248.5579,43.118607,0,-0.061523438,-0.001
37.624718,-1330.9661,45.158947,0,-0.060351565,-0.001
37.624718,-1330.9661,45.158947,0,-0.060351565,-0.001
37.553638,-1417.8965,47.292568,0,-0.059179686,-0.001
37.553638,-1417.8965,47.292568,0,-0.059179686,-0.001
37.484444,-1509.6456,49.51347,0,-0.058007814,-0.001
37.484444,-1509.6456,49.51347,0,-0.058007814,-0.001
37.417175,-1606.5219,51.817997,0,-0.056835935,-0.001
37.417175,-1606.5219,51.817997,0,-0.056835935,-0.001
37.351891,-1708.845,54.204132,0,-0.055664062,-0.001
37.351891,-1708.845,54.204132,0,-0.055664062,-0.001
37.288616,-1816.9542,56.671631,0,-0.05449219,-0.001
37.288616,-1816.9542,56.671631,0,-0.05449219,-0.001
37.227356,-1931.2107,59.222061,0,-0.053320311,-0.001
37.227356,-1931.2107,59.222061,0,-0.053320311,-0.001
