"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
0.51994514,0,-341.06827,0,-0.077,-0.001
0.52053356,97.937042,-342.76907,0,-0.076749995,-0.001
0.52314371,300.07196,-348.08286,0,-0.076250002,-0.001
0.52314371,300.07196,-348.08286,0,-0.076250002,-0.001
0.52889448,514.78992,-350.50473,0,-0.075749993,-0.001
0.52889448,514.78992,-350.50473,0,-0.075749993,-0.001
0.54022408,746.14502,-312.23883,0,-0.07525,-0.001
0.54022408,746.14502,-312.23883,0,-0.07525,-0.001
0.56262219,977.17126,-202.16844,0,-0.07441406,-0.001
0.56262219,977.17126,-202.16844,0,-0.07441406,-0.001
0.59665394,1150.2021,-80.852379,0,-0.073242188,-0.001
0.59665394,1150.2021,-80.852379,0,-0.073242188,-0.001
0.63545692,1243.2865,-20.208193,0,-0.072070315,-0.001
0.63545692,1243.2865,-20.208193,0,-0.072070315,-0.001
0.67474937,1297.9988,-3.1338372,0,-0.070898436,-0.001
0.67474937,1297.9988,-3.1338372,0,-0.070898436,-0.001
0.7143364,1343.4558,4.787899,0,-0.069726564,-0.001
0.7143364,1343.4558,4.787899,0,-0.069726564,-0.001
0.75419533,1382.1584,10.775558,0,-0.068554685,-0.001
0.75419533,1382.1584,10.775558,0,-0.068554685,-0.001
0.79430199,1414.4064,16.30949,0,-0.067382812,-0.001
0.79430199,1414.4064,16.30949,0,-0.067382812,-0.001
0.8346194,1440.2942,21.694563,0,-0.06621094,-0.001
0.8346194,1440.2942,21.694563,0,-0.06621094,-0.001
0.87510872,1459.8892,26.992924,0,-0.065039061,-0.001
0.87510872,1459.8892,26.992924,0,-0.065039061,-0.001
0.91574383,1473.2527,32.21476,0,-0.063867189,-0.001
0.91574383,1473.2527,32.21476,0,-0.063867189,-0.001
0.95650971,1480.4458,37.358158,0,-0.06269531,-0.001
0.95650971,1480.4458,37.358158,0,-0.06269531,-0.001
0.9973793,1481.5321,42.417576,0,-0.061523438,-0.001
0.9973793,1481.5321,42.417576,0,-0.061523438,-0.001
1.0383013,1476.5778,47.386055,0,-0.060351565,-0.001
1.0383013,1476.5778,47.386055,0,-0.060351565,-0.001
1.079197,1465.6525,52.255947,0,-0.059179686,-0.001
1.079197,1465.6525,52.255947,0,-0.059179686,-0.001
1.1199826,1448.8298,57.019535,0,-0.058007814,-0.001
1.1199826,1448.8298,57.019535,0,-0.058007814,-0.001
1.1606017,1426.1866,61.669617,0,-0.056835935,-0.001
1.1606017,1426.1866,61.669617,0,-0.056835935,-0.001
1.2010231,1397.8025,66.199272,0,-0.055664062,-0.001
1.2010231,1397.8025,66.199272,0,-0.055664062,-0.001
1.2412318,1363.7579,70.601974,0,-0.05449219,-0.001
1.2412318,1363.7579,70.601974,0,-0.05449219,-0.001
