"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
0.87133408,0,-315.80524,0,-0.077,-0.001
0.87216663,91.336868,-317.39328,0,-0.076749995,-0.001
0.87574857,279.91504,-322.401,0,-0.076250002,-0.001
0.87574857,279.91504,-322.401,0,-0.076250002,-0.001
0.8834458,480.31253,-324.9303,0,-0.075749993,-0.001
0.8834458,480.31253,-324.9303,0,-0.075749993,-0.001
0.89837646,696.81116,-290.3609,0,-0.07525,-0.001
0.89837646,696.81116,-290.3609,0,-0.07525,-0.001
0.92769444,914.81415,-189.5746,0,-0.07441406,-0.001
0.92769444,914.81415,-189.5746,0,-0.07441406,-0.001
0.97203732,1080.6282,-77.500473,0,-0.073242188,-0.001
0.97203732,1080.6282,-77.500473,0,-0.073242188,-0.001
1.0223197,1172.2997,-20.769382,0,-0.072070315,-0.001
1.0223197,1172.2997,-20.769382,0,-0.072070315,-0.001
1.0728741,1227.5913,-4.3541756,0,-0.070898436,-0.001
1.0728741,1227.5913,-4.3541756,0,-0.070898436,-0.001
1.1233864,1273.649,3.4288561,0,-0.069726564,-0.001
1.1233864,1273.649,3.4288561,0,-0.069726564,-0.001
1.173772,1312.9609,9.3368483,0,-0.068554685,-0.001
1.173772,1312.9609,9.3368483,0,-0.068554685,-0.001
1.2239838,1345.8724,14.781673,0,-0.067382812,-0.001
1.2239838,1345.8724,14.781673,0,-0.067382812,-0.001
1.2740058,1372.5039,20.064522,0,-0.06621094,-0.001
1.2740058,1372.5039,20.064522,0,-0.06621094,-0.001
1.323843,1392.9363,25.251694,0,-0.065039061,-0.001
1.323843,1392.9363,25.251694,0,-0.065039061,-0.001
1.3734913,1407.238,30.356926,0,-0.063867189,-0.001
1.3734913,1407.238,30.356926,0,-0.063867189,-0.001
1.4229089,1415.4751,35.380882,0,-0.06269531,-0.001
1.4229089,1415.4751,35.380882,0,-0.06269531,-0.001
1.4720268,1417.7126,40.320137,0,-0.061523438,-0.001
1.4720268,1417.7126,40.320137,0,-0.061523438,-0.001
1.5207833,1414.0183,45.169674,0,-0.060351565,-0.001
1.5207833,1414.0183,45.169674,0,-0.060351565,-0.001
1.569151,1404.4617,49.923485,0,-0.059179686,-0.001
1.569151,1404.4617,49.923485,0,-0.059179686,-0.001
1.6171302,1389.1163,54.57497,0,-0.058007814,-0.001
1.6171302,1389.1163,54.57497,0,-0.058007814,-0.001
1.6647197,1368.0585,59.117535,0,-0.056835935,-0.001
1.6647197,1368.0585,59.117535,0,-0.056835935,-0.001
1.711894,1341.3662,63.544636,0,-0.055664062,-0.001
1.711894,1341.3662,63.544636,0,-0.055664062,-0.001
1.7586135,1309.1185,67.850189,0,-0.05449219,-0.001
1.7586135,1309.1185,67.850189,0,-0.05449219,-0.001
1.8048507,1271.3934,72.028801,0,-0.053320311,-0.001
1.8048507,1271.3934,72.028801,0,-0.053320311,-0.001
1.8505982,1228.2675,76.075943,0,-0.052148439,-0.001
1.8505982,1228.2675,76.075943,0,-0.052148439,-0.001
1.8958589,1179.8112,79.988052,0,-0.05097656,-0.001
1.8958589,1179.8112,79.988052,0,-0.05097656,-0.001
1.9406176,1126.0896,83.762238,0,-0.049804688,-0.001
1.9406176,1126.0896,83.762238,0,-0.049804688,-0.001
1.9848441,1067.1582,87.396492,0,-0.048632815,-0.001
