"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
2.0776577,0,5.2778373,0,-0.077,-0.001
2.0776503,-2.0516281,5.2784715,0,-0.076749995,-0.001
2.0775692,-6.1645994,5.2823386,0,-0.076250002,-0.001
2.0775692,-6.1645994,5.2823386,0,-0.076250002,-0.001
2.0773129,-10.292459,5.2926712,0,-0.075749993,-0.001
2.0773129,-10.292459,5.2926712,0,-0.075749993,-0.001
2.0767536,-15.121074,5.315711,0,-0.07525,-0.001
2.0767536,-15.121074,5.315711,0,-0.07525,-0.001
2.0756569,-22.048403,5.3551383,0,-0.07441406,-0.001
2.0756569,-22.048403,5.3551383,0,-0.07441406,-0.001
2.0739496,-31.113449,5.4075518,0,-0.073242188,-0.001
2.0739496,-31.113449,5.4075518,0,-0.073242188,-0.001
2.0718567,-40.979759,5.4755964,0,-0.072070315,-0.001
2.0718567,-40.979759,5.4755964,0,-0.072070315,-0.001
2.0695624,-50.998779,5.5643682,0,-0.070898436,-0.001
2.0695624,-50.998779,5.5643682,0,-0.070898436,-0.001
2.0671136,-61.210747,5.6739888,0,-0.069726564,-0.001
2.0671136,-61.210747,5.6739888,0,-0.069726564,-0.001
2.0645413,-71.65609,5.8041511,0,-0.068554685,-0.001
2.0645413,-71.65609,5.8041511,0,-0.068554685,-0.001
2.0618849,-82.375397,5.9546432,0,-0.067382812,-0.001
2.0618849,-82.375397,5.9546432,0,-0.067382812,-0.001
2.0591762,-93.409828,6.125154,0,-0.06621094,-0.001
2.0591762,-93.409828,6.125154,0,-0.06621094,-0.001
2.0564256,-104.80099,6.3154774,0,-0.065039061,-0.001
2.0564256,-104.80099,6.3154774,0,-0.065039061,-0.001
2.0536468,-116.5912,6.5255518,0,-0.063867189,-0.001
2.0536468,-116.5912,6.5255518,0,-0.063867189,-0.001
2.0508661,-128.82391,6.7550702,0,-0.06269531,-0.001
2.0508661,-128.82391,6.7550702,0,-0.06269531,-0.001
2.0480962,-141.54327,7.0035982,0,-0.061523438,-0.001
2.0480962,-141.54327,7.0035982,0,-0.061523438,-0.001
2.0453229,-154.79486,7.2709465,0,-0.060351565,-0.001
2.0453229,-154.79486,7.2709465,0,-0.060351565,-0.001
2.0425355,-168.62579,7.5569844,0,-0.059179686,-0.001
2.0425355,-168.62579,7.5569844,0,-0.059179686,-0.001
2.0397286,-183.08492,7.861609,0,-0.058007814,-0.001
2.0397286,-183.08492,7.861609,0,-0.058007814,-0.001
2.0368872,-198.22365,8.1850052,0,-0.056835935,-0.001
2.0368872,-198.22365,8.1850052,0,-0.056835935,-0.001
2.0340009,-214.09608,8.5276384,0,-0.055664062,-0.001
2.0340009,-214.09608,8.5276384,0,-0.055664062,-0.001
2.0310638,-230.76033,8.8902912,0,-0.05449219,-0.001
2.0310638,-230.76033,8.8902912,0,-0.05449219,-0.001
2.0280747,-248.27898,9.2743053,0,-0.053320311,-0.001
2.0280747,-248.27898,9.2743053,0,-0.053320311,-0.001
2.025049,-266.71994,9.6816769,0,-0.052148439,-0.001
2.025049,-266.71994,9.6816769,0,-0.052148439,-0.001
2.0219941,-286.15839,10.115063,0,-0.05097656,-0.001
2.0219941,-286.15839,10.115063,0,-0.05097656,-0.001
2.0188994,-306.67731,10.577853,0,-0.049804688,-0.001
2.0188994,-306.67731,10.577853,0,-0.049804688,-0.001
