"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
97.345001,0,672.0921,0,-0.077,-0.001
97.338455,-178.80524,674.74426,0,-0.076749995,-0.001
97.311501,-544.62207,682.17322,0,-0.076250002,-0.001
97.311501,-544.62207,682.17322,0,-0.076250002,-0.001
97.255661,-928.42487,681.03656,0,-0.075749993,-0.001
97.255661,-928.42487,681.03656,0,-0.075749993,-0.001
97.149673,-1336.8666,599.23712,0,-0.07525,-0.001
97.149673,-1336.8666,599.23712,0,-0.07525,-0.001
96.944214,-1734.507,384.82413,0,-0.07441406,-0.001
96.944214,-1734.507,384.82413,0,-0.07441406,-0.001
96.638741,-2020.6567,161.16689,0,-0.073242188,-0.001
96.638741,-2020.6567,161.16689,0,-0.073242188,-0.001
96.301666,-2168.822,59.325672,0,-0.072070315,-0.001
96.301666,-2168.822,59.325672,0,-0.072070315,-0.001
95.974808,-2263.3438,40.695763,0,-0.070898436,-0.001
95.974808,-2263.3438,40.695763,0,-0.070898436,-0.001
95.660568,-2359.6914,40.020218,0,-0.069726564,-0.001
95.660568,-2359.6914,40.020218,0,-0.069726564,-0.001
95.359528,-2463.2285,43.221821,0,-0.068554685,-0.001
95.359528,-2463.2285,43.221821,0,-0.068554685,-0.001
95.072067,-2574.7871,47.310925,0,-0.067382812,-0.001
95.072067,-2574.7871,47.310925,0,-0.067382812,-0.001
94.798492,-2694.6863,51.621346,0,-0.06621094,-0.001
94.798492,-2694.6863,51.621346,0,-0.06621094,-0.001
94.538994,-2823.1396,55.983246,0,-0.065039061,-0.001
94.538994,-2823.1396,55.983246,0,-0.065039061,-0.001
94.293686,-2960.3191,60.339493,0,-0.063867189,-0.001
94.293686,-2960.3191,60.339493,0,-0.063867189,-0.001
94.062508,-3106.3833,64.662598,0,-0.06269531,-0.001
94.062508,-3106.3833,64.662598,0,-0.06269531,-0.001
93.845306,-3261.4834,68.934624,0,-0.061523438,-0.001
93.845306,-3261.4834,68.934624,0,-0.061523438,-0.001
93.641846,-3425.7761,73.142059,0,-0.060351565,-0.001
93.641846,-3425.7761,73.142059,0,-0.060351565,-0.001
93.451866,-3599.4265,77.274269,0,-0.059179686,-0.001
93.451866,-3599.4265,77.274269,0,-0.059179686,-0.001
93.275055,-3782.6099,81.322487,0,-0.058007814,-0.001
93.275055,-3782.6099,81.322487,0,-0.058007814,-0.001
93.110992,-3975.5251,85.279655,0,-0.056835935,-0.001
93.110992,-3975.5251,85.279655,0,-0.056835935,-0.001
92.959213,-4178.3906,89.140182,0,-0.055664062,-0.001
92.959213,-4178.3906,89.140182,0,-0.055664062,-0.001
92.819153,-4391.4575,92.899796,0,-0.05449219,-0.001
92.819153,-4391.4575,92.899796,0,-0.05449219,-0.001
92.690186,-4615.0117,96.555298,0,-0.053320311,-0.001
92.690186,-4615.0117,96.555298,0,-0.053320311,-0.001
92.571602,-4849.3794,100.10473,0,-0.052148439,-0.001
92.571602,-4849.3794,100.10473,0,-0.052148439,-0.001
92.462585,-5094.9395,103.54796,0,-0.05097656,-0.001
92.462585,-5094.9395,103.54796,0,-0.05097656,-0.001
92.362289,-5352.1245,106.88652,0,-0.049804688,-0.001
92.362289,-5352.1245,106.88652,0,-0.049804688,-0.001
92.269806,-5621.4346,110.1233,0,-0.048632815,-0.001
92.269806,-5621.4346,110.1233,0,-0.048632815,-0.001
92.184196,-5903.4453,113.26254,0,-0.047460936,-0.001
92.184196,-5903.4453,113.26254,0,-0.047460936,-0.001
92.104477,-6198.813,116.31016,0,-0.046289064,-0.001
92.104477,-6198.813,116.31016,0,-0.046289064,-0.001
92.029602,-6508.2959,119.27353,0,-0.045117185,-0.001
92.029602,-6508.2959,119.27353,0,-0.045117185,-0.001
91.958557,-6832.7563,122.16096,0,-0.043945312,-0.001
91.958557,-6832.7563,122.16096,0,-0.043945312,-0.001
91.890297,-7173.1855,124.98246,0,-0.04277344,-0.001
91.890297,-7173.1855,124.98246,0,-0.04277344,-0.001
91.823685,-7530.7173,127.74967,0,-0.041601561,-0.001
91.823685,-7530.7173,127.74967,0,-0.041601561,-0.001
91.757545,-7906.6396,130.4753,0,-0.040429689,-0.001
91.757545,-7906.6396,130.4753,0,-0.040429689,-0.001
91.690636,-8302.4355,133.17378,0,-0.03925781,-0.001
91.690636,-8302.4355,133.17378,0,-0.03925781,-0.001
91.621635,-8719.791,135.8616,0,-0.038085938,-0.001
91.621635,-8719.791,135.8616,0,-0.038085938,-0.001
91.549133,-9160.6406,138.55618,0,-0.036914065,-0.001
91.549133,-9160.6406,138.55618,0,-0.036914065,-0.001
91.471664,-9627.2031,141.27602,0,-0.035742186,-0.001
91.471664,-9627.2031,141.27602,0,-0.035742186,-0.001
91.387718,-10122.018,144.04193,0,-0.034570314,-0.001
91.387718,-10122.018,144.04193,0,-0.034570314,-0.001
91.295593,-10648.017,146.87709,0,-0.033398435,-0.001
91.295593,-10648.017,146.87709,0,-0.033398435,-0.001
91.19342,-11208.572,149.8064,0,-0.032226562,-0.001
91.19342,-11208.572,149.8064,0,-0.032226562,-0.001
91.079117,-11807.595,152.85785,0,-0.031054689,-0.001
91.079117,-11807.595,152.85785,0,-0.031054689,-0.001
90.950272,-12449.625,156.06332,0,-0.029882813,-0.001
90.950272,-12449.625,156.06332,0,-0.029882813,-0.001
90.804016,-13139.959,159.4581,0,-0.028710937,-0.001
90.804016,-13139.959,159.4581,0,-0.028710937,-0.001
90.636902,-13884.804,163.08215,0,-0.027539063,-0.001
90.636902,-13884.804,163.08215,0,-0.027539063,-0.001
90.444916,-14691.477,166.98212,0,-0.026367188,-0.001
90.444916,-14691.477,166.98212,0,-0.026367188,-0.001
90.223114,-15568.646,171.21199,0,-0.025195312,-0.001
90.223114,-15568.646,171.21199,0,-0.025195312,-0.001
89.965332,-16526.654,175.83414,0,-0.024023438,-0.001
89.965332,-16526.654,175.83414,0,-0.024023438,-0.001
89.66391,-17577.926,180.92317,0,-0.022851562,-0.001
89.66391,-17577.926,180.92317,0,-0.022851562,-0.001
89.308929,-18737.488,186.57008,0,-0.021679688,-0.001
89.308929,-18737.488,186.57008,0,-0.021679688,-0.001
88.887543,-20023.689,192.88596,0,-0.020507812,-0.001
88.887543,-20023.689,192.88596,0,-0.020507812,-0.001
88.382874,-21459.088,200.00856,0,-0.019335937,-0.001
88.382874,-21459.088,200.00856,0,-0.019335937,-0.001
87.771973,-23071.672,208.11308,0,-0.018164063,-0.001
87.771973,-23071.672,208.11308,0,-0.018164063,-0.001
87.02356,-24896.469,217.42587,0,-0.016992187,-0.001
87.02356,-24896.469,217.42587,0,-0.016992187,-0.001
86.094116,-26977.619,228.24666,0,-0.015820313,-0.001
86.094116,-26977.619,228.24666,0,-0.015820313,-0.001
84.92157,-29371.066,240.99396,0,-0.014648438,-0.001
84.92157,-29371.066,240.99396,0,-0.014648438,-0.001
83.415771,-32147.73,256.3161,0,-0.013476562,-0.001
83.415771,-32147.73,256.3161,0,-0.013476562,-0.001
