"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
0.73362541,0,-318.5181,0,-0.077,-0.001
0.73436832,92.063606,-320.11804,0,-0.076749995,-0.001
0.73760885,282.1308,-325.15842,0,-0.076250002,-0.001
0.73760885,282.1308,-325.15842,0,-0.076250002,-0.001
0.74465567,484.09518,-327.67996,0,-0.075749993,-0.001
0.74465567,484.09518,-327.67996,0,-0.075749993,-0.001
0.75844669,702.24207,-292.73993,0,-0.07525,-0.001
0.75844669,702.24207,-292.73993,0,-0.07525,-0.001
0.78566372,921.77008,-190.99895,0,-0.07441406,-0.001
0.78566372,921.77008,-190.99895,0,-0.07441406,-0.001
0.82693863,1088.5491,-77.942673,0,-0.073242188,-0.001
0.82693863,1088.5491,-77.942673,0,-0.073242188,-0.001
0.87383634,1180.556,-20.764729,0,-0.072070315,-0.001
0.87383634,1180.556,-20.764729,0,-0.072070315,-0.001
0.9211092,1235.9275,-4.2496905,0,-0.070898436,-0.001
0.9211092,1235.9275,-4.2496905,0,-0.070898436,-0.001
0.96849632,1282.0283,3.568388,0,-0.069726564,-0.001
0.96849632,1282.0283,3.568388,0,-0.069726564,-0.001
1.0159465,1321.3573,9.4994459,0,-0.068554685,-0.001
1.0159465,1321.3573,9.4994459,0,-0.068554685,-0.001
1.0634394,1354.2599,14.964922,0,-0.067382812,-0.001
1.0634394,1354.2599,14.964922,0,-0.067382812,-0.001
1.1109399,1380.8568,20.267759,0,-0.06621094,-0.001
1.1109399,1380.8568,20.267759,0,-0.06621094,-0.001
1.1583805,1401.2295,25.474899,0,-0.065039061,-0.001
1.1583805,1401.2295,25.474899,0,-0.065039061,-0.001
1.2056818,1415.4473,30.600452,0,-0.063867189,-0.001
1.2056818,1415.4473,30.600452,0,-0.063867189,-0.001
1.2527934,1423.5764,35.645084,0,-0.06269531,-0.001
1.2527934,1423.5764,35.645084,0,-0.06269531,-0.001
1.2997074,1425.6837,40.604919,0,-0.061523438,-0.001
1.2997074,1425.6837,40.604919,0,-0.061523438,-0.001
1.3464345,1421.8379,45.474266,0,-0.060351565,-0.001
1.3464345,1421.8379,45.474266,0,-0.060351565,-0.001
1.3929635,1412.1102,50.246479,0,-0.059179686,-0.001
1.3929635,1412.1102,50.246479,0,-0.059179686,-0.001
1.439247,1396.5753,54.91441,0,-0.058007814,-0.001
1.439247,1396.5753,54.91441,0,-0.058007814,-0.001
1.4852277,1375.3102,59.471001,0,-0.056835935,-0.001
1.4852277,1375.3102,59.471001,0,-0.056835935,-0.001
1.5308599,1348.3944,63.909538,0,-0.055664062,-0.001
1.5308599,1348.3944,63.909538,0,-0.055664062,-0.001
1.5761222,1315.9091,68.224037,0,-0.05449219,-0.001
1.5761222,1315.9091,68.224037,0,-0.05449219,-0.001
1.6210004,1277.9347,72.409142,0,-0.053320311,-0.001
1.6210004,1277.9347,72.409142,0,-0.053320311,-0.001
1.6654691,1234.5507,76.46006,0,-0.052148439,-0.001
1.6654691,1234.5507,76.46006,0,-0.052148439,-0.001
1.7094957,1185.8317,80.372978,0,-0.05097656,-0.001
1.7094957,1185.8317,80.372978,0,-0.05097656,-0.001
1.7530413,1131.8472,84.145218,0,-0.049804688,-0.001
1.7530413,1131.8472,84.145218,0,-0.049804688,-0.001
1.7960633,1072.6572,87.775391,0,-0.048632815,-0.001
1.7960633,1072.6572,87.775391,0,-0.048632815,-0.001
1.8385221,1008.3098,91.263077,0,-0.047460936,-0.001
1.8385221,1008.3098,91.263077,0,-0.047460936,-0.001
1.8803834,938.83978,94.608589,0,-0.046289064,-0.001
1.8803834,938.83978,94.608589,0,-0.046289064,-0.001
1.9216238,864.26385,97.813293,0,-0.045117185,-0.001
1.9216238,864.26385,97.813293,0,-0.045117185,-0.001
1.9622192,784.58032,100.87952,0,-0.043945312,-0.001
1.9622192,784.58032,100.87952,0,-0.043945312,-0.001
2.0021381,699.76263,103.81052,0,-0.04277344,-0.001
2.0021381,699.76263,103.81052,0,-0.04277344,-0.001
2.0413499,609.7569,106.61025,0,-0.041601561,-0.001
2.0413499,609.7569,106.61025,0,-0.041601561,-0.001
2.0798309,514.47943,109.28328,0,-0.040429689,-0.001
2.0798309,514.47943,109.28328,0,-0.040429689,-0.001
2.1175511,413.80856,111.83501,0,-0.03925781,-0.001
2.1175511,413.80856,111.83501,0,-0.03925781,-0.001
2.1544619,307.58386,114.27132,0,-0.038085938,-0.001
2.1544619,307.58386,114.27132,0,-0.038085938,-0.001
2.1904976,195.59698,116.59856,0,-0.036914065,-0.001
2.1904976,195.59698,116.59856,0,-0.036914065,-0.001
2.2255807,77.586121,118.82374,0,-0.035742186,-0.001
2.2255807,77.586121,118.82374,0,-0.035742186,-0.001
2.2596316,-46.769676,120.95435,0,-0.034570314,-0.001
2.2596316,-46.769676,120.95435,0,-0.034570314,-0.001
2.2925847,-177.86475,122.99839,0,-0.033398435,-0.001
2.2925847,-177.86475,122.99839,0,-0.033398435,-0.001
2.3243871,-316.17206,124.96432,0,-0.032226562,-0.001
2.3243871,-316.17206,124.96432,0,-0.032226562,-0.001
2.3549747,-462.26233,126.86098,0,-0.031054689,-0.001
2.3549747,-462.26233,126.86098,0,-0.031054689,-0.001
2.384264,-616.81696,128.6972,0,-0.029882813,-0.001
2.384264,-616.81696,128.6972,0,-0.029882813,-0.001
2.4121656,-780.64954,130.48193,0,-0.028710937,-0.001
2.4121656,-780.64954,130.48193,0,-0.028710937,-0.001
2.4385719,-954.73151,132.22479,0,-0.027539063,-0.001
2.4385719,-954.73151,132.22479,0,-0.027539063,-0.001
2.4633293,-1140.2255,133.93594,0,-0.026367188,-0.001
2.4633293,-1140.2255,133.93594,0,-0.026367188,-0.001
2.4862671,-1338.5249,135.62596,0,-0.025195312,-0.001
2.4862671,-1338.5249,135.62596,0,-0.025195312,-0.001
2.5071983,-1551.3069,137.30693,0,-0.024023438,-0.001
2.5071983,-1551.3069,137.30693,0,-0.024023438,-0.001
2.5258636,-1780.6021,138.99268,0,-0.022851562,-0.001
2.5258636,-1780.6021,138.99268,0,-0.022851562,-0.001
2.5419312,-2028.8806,140.69832,0,-0.021679688,-0.001
2.5419312,-2028.8806,140.69832,0,-0.021679688,-0.001
2.5550079,-2299.1689,142.4415,0,-0.020507812,-0.001
2.5550079,-2299.1689,142.4415,0,-0.020507812,-0.001
2.5645752,-2595.2024,144.24374,0,-0.019335937,-0.001
2.5645752,-2595.2024,144.24374,0,-0.019335937,-0.001
2.5698929,-2921.6262,146.13057,0,-0.018164063,-0.001
2.5698929,-2921.6262,146.13057,0,-0.018164063,-0.001
2.5699844,-3284.2656,148.13321,0,-0.016992187,-0.001
2.5699844,-3284.2656,148.13321,0,-0.016992187,-0.001
2.5634995,-3690.4702,150.29269,0,-0.015820313,-0.001
2.5634995,-3690.4702,150.29269,0,-0.015820313,-0.001
2.5484314,-4149.5664,152.66507,0,-0.014648438,-0.001
2.5484314,-4149.5664,152.66507,0,-0.014648438,-0.001
2.5218811,-4673.3877,155.33612,0,-0.013476562,-0.001
2.5218811,-4673.3877,155.33612,0,-0.013476562,-0.001
2.4795532,-5276.8257,158.48018,0,-0.012304688,-0.001
