"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
0.72767639,0,-319.78067,0,-0.077,-0.001
0.72841644,92.392433,-321.38632,0,-0.076749995,-0.001
0.73164266,283.13617,-326.44241,0,-0.076250002,-0.001
0.73164266,283.13617,-326.44241,0,-0.076250002,-0.001
0.73865801,485.81689,-328.95911,0,-0.075749993,-0.001
0.73865801,485.81689,-328.95911,0,-0.075749993,-0.001
0.75238705,704.7052,-293.83282,0,-0.07525,-0.001
0.75238705,704.7052,-293.83282,0,-0.07525,-0.001
0.77947724,924.87604,-191.62408,0,-0.07441406,-0.001
0.77947724,924.87604,-191.62408,0,-0.07441406,-0.001
0.82055569,1092.001,-78.104538,0,-0.073242188,-0.001
0.82055569,1092.001,-78.104538,0,-0.073242188,-0.001
0.86722738,1184.0642,-20.733757,0,-0.072070315,-0.001
0.86722738,1184.0642,-20.733757,0,-0.072070315,-0.001
0.91426945,1239.3971,-4.189261,0,-0.070898436,-0.001
0.91426945,1239.3971,-4.189261,0,-0.070898436,-0.001
0.96142387,1285.4624,3.6332378,0,-0.069726564,-0.001
0.96142387,1285.4624,3.6332378,0,-0.069726564,-0.001
1.0086414,1324.7582,9.5664349,0,-0.068554685,-0.001
1.0086414,1324.7582,9.5664349,0,-0.068554685,-0.001
1.0559025,1357.627,15.034952,0,-0.067382812,-0.001
1.0559025,1357.627,15.034952,0,-0.067382812,-0.001
1.1031731,1384.1879,20.341784,0,-0.06621094,-0.001
1.1031731,1384.1879,20.341784,0,-0.06621094,-0.001
1.1503859,1404.521,25.553585,0,-0.065039061,-0.001
1.1503859,1404.521,25.553585,0,-0.065039061,-0.001
1.197463,1418.6956,30.684227,0,-0.063867189,-0.001
1.197463,1418.6956,30.684227,0,-0.063867189,-0.001
1.2443553,1426.7771,35.734215,0,-0.06269531,-0.001
1.2443553,1426.7771,35.734215,0,-0.06269531,-0.001
1.2910557,1428.832,40.699558,0,-0.061523438,-0.001
1.2910557,1428.832,40.699558,0,-0.061523438,-0.001
1.3375729,1424.929,45.574482,0,-0.060351565,-0.001
1.3375729,1424.929,45.574482,0,-0.060351565,-0.001
1.3838941,1415.1392,50.352283,0,-0.059179686,-0.001
1.3838941,1415.1392,50.352283,0,-0.059179686,-0.001
1.4299735,1399.5372,55.025764,0,-0.058007814,-0.001
1.4299735,1399.5372,55.025764,0,-0.058007814,-0.001
1.4757529,1378.1997,59.587841,0,-0.056835935,-0.001
1.4757529,1378.1997,59.587841,0,-0.056835935,-0.001
1.5211868,1351.2068,64.031761,0,-0.055664062,-0.001
1.5211868,1351.2068,64.031761,0,-0.055664062,-0.001
1.5662545,1318.639,68.351517,0,-0.05449219,-0.001
1.5662545,1318.639,68.351517,0,-0.05449219,-0.001
1.610942,1280.5771,72.54171,0,-0.053320311,-0.001
1.610942,1280.5771,72.54171,0,-0.053320311,-0.001
1.6552237,1237.1007,76.597534,0,-0.052148439,-0.001
1.6552237,1237.1007,76.597534,0,-0.052148439,-0.001
1.6990663,1188.2843,80.515144,0,-0.05097656,-0.001
1.6990663,1188.2843,80.515144,0,-0.05097656,-0.001
1.7424316,1134.1975,84.29184,0,-0.049804688,-0.001
1.7424316,1134.1975,84.29184,0,-0.049804688,-0.001
1.7852782,1074.9004,87.926208,0,-0.048632815,-0.001
1.7852782,1074.9004,87.926208,0,-0.048632815,-0.001
1.8275644,1010.441,91.417786,0,-0.047460936,-0.001
1.8275644,1010.441,91.417786,0,-0.047460936,-0.001
1.8692569,940.85468,94.766861,0,-0.046289064,-0.001
1.8692569,940.85468,94.766861,0,-0.046289064,-0.001
1.9103338,866.15808,97.974762,0,-0.045117185,-0.001
1.9103338,866.15808,97.974762,0,-0.045117185,-0.001
1.9507704,786.34979,101.04381,0,-0.043945312,-0.001
1.9507704,786.34979,101.04381,0,-0.043945312,-0.001
1.9905347,701.4035,103.97722,0,-0.04277344,-0.001
1.9905347,701.4035,103.97722,0,-0.04277344,-0.001
2.0295963,611.26556,106.77889,0,-0.041601561,-0.001
2.0295963,611.26556,106.77889,0,-0.041601561,-0.001
2.0679312,515.85266,109.4534,0,-0.040429689,-0.001
2.0679312,515.85266,109.4534,0,-0.040429689,-0.001
2.1055093,415.04337,112.00611,0,-0.03925781,-0.001
2.1055093,415.04337,112.00611,0,-0.03925781,-0.001
2.1422825,308.6778,114.44285,0,-0.038085938,-0.001
2.1422825,308.6778,114.44285,0,-0.038085938,-0.001
2.178185,196.54784,116.77,0,-0.036914065,-0.001
2.178185,196.54784,116.77,0,-0.036914065,-0.001
2.213141,78.392204,118.99449,0,-0.035742186,-0.001
2.213141,78.392204,118.99449,0,-0.035742186,-0.001
2.2470715,-46.109642,121.12382,0,-0.034570314,-0.001
2.2470715,-46.109642,121.12382,0,-0.034570314,-0.001
2.2799115,-177.35155,123.16592,0,-0.033398435,-0.001
2.2799115,-177.35155,123.16592,0,-0.033398435,-0.001
2.3116097,-315.806,125.12923,0,-0.032226562,-0.001
2.3116097,-315.806,125.12923,0,-0.032226562,-0.001
2.342103,-462.04318,127.02251,0,-0.031054689,-0.001
2.342103,-462.04318,127.02251,0,-0.031054689,-0.001
2.3713074,-616.7439,128.85452,0,-0.029882813,-0.001
2.3713074,-616.7439,128.85452,0,-0.029882813,-0.001
2.3991365,-780.72131,130.63416,0,-0.028710937,-0.001
2.3991365,-780.72131,130.63416,0,-0.028710937,-0.001
2.4254799,-954.94604,132.37096,0,-0.027539063,-0.001
2.4254799,-954.94604,132.37096,0,-0.027539063,-0.001
2.4501858,-1140.5802,134.07498,0,-0.026367188,-0.001
2.4501858,-1140.5802,134.07498,0,-0.026367188,-0.001
2.4730854,-1339.0164,135.75676,0,-0.025195312,-0.001
2.4730854,-1339.0164,135.75676,0,-0.025195312,-0.001
2.4939919,-1551.931,137.42818,0,-0.024023438,-0.001
2.4939919,-1551.931,137.42818,0,-0.024023438,-0.001
2.5126457,-1781.3536,139.10289,0,-0.022851562,-0.001
2.5126457,-1781.3536,139.10289,0,-0.022851562,-0.001
2.528717,-2029.7531,140.79579,0,-0.021679688,-0.001
2.528717,-2029.7531,140.79579,0,-0.021679688,-0.001
2.5418205,-2300.1548,142.52425,0,-0.020507812,-0.001
2.5418205,-2300.1548,142.52425,0,-0.020507812,-0.001
2.5514297,-2596.2922,144.3094,0,-0.019335937,-0.001
2.5514297,-2596.2922,144.3094,0,-0.019335937,-0.001
2.5568085,-2922.8086,146.1763,0,-0.018164063,-0.001
2.5568085,-2922.8086,146.1763,0,-0.018164063,-0.001
2.5569916,-3285.5254,148.1555,0,-0.016992187,-0.001
2.5569916,-3285.5254,148.1555,0,-0.016992187,-0.001
2.550621,-3691.7893,150.28722,0,-0.015820313,-0.001
2.550621,-3691.7893,150.28722,0,-0.015820313,-0.001
2.5357208,-4150.9204,152.62628,0,-0.014648438,-0.001
2.5357208,-4150.9204,152.62628,0,-0.014648438,-0.001
2.5093994,-4674.7456,155.25681,0,-0.013476562,-0.001
2.5093994,-4674.7456,155.25681,0,-0.013476562,-0.001
2.4673615,-5278.145,158.35069,0,-0.012304688,-0.001
2.4673615,-5278.145,158.35069,0,-0.012304688,-0.001
2.4030457,-5979.3413,162.42003,0,-0.011132812,-0.001
2.4030457,-5979.3413,162.42003,0,-0.011132812,-0.001
2.3061829,-6799.1206,169.50449,0,-0.0099609382,-0.001
2.3061829,-6799.1206,169.50449,0,-0.0099609382,-0.001
2.1608582,-7756.7808,188.9252,0,-0.0087890625,-0.001
2.1608582,-7756.7808,188.9252,0,-0.0087890625,-0.001
1.9430237,-8854.0664,265.30862,0,-0.0076171872,-0.001
1.9430237,-8854.0664,265.30862,0,-0.0076171872,-0.001
1.6192017,-9980.9648,614.1333,0,-0.0064453124,-0.001
1.6192017,-9980.9648,614.1333,0,-0.0064453124,-0.001
1.1607361,-9980.04,2251.7178,0,-0.0052734376,-0.001
1.1607361,-9980.04,2251.7178,0,-0.0052734376,-0.001
0.6889953,-7442.4946,4138.772,0,-0.0041015623,-0.001
0.6889953,-7442.4946,4138.772,0,-0.0041015623,-0.001
