"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
95.841599,0,661.77142,0,-0.077,-0.001
95.835052,-175.99915,664.36334,0,-0.076749995,-0.001
95.808144,-535.98187,671.61639,0,-0.076250002,-0.001
95.808144,-535.98187,671.61639,0,-0.076250002,-0.001
95.752441,-913.49927,670.4743,0,-0.075749993,-0.001
95.752441,-913.49927,670.4743,0,-0.075749993,-0.001
95.646774,-1315.4797,590.38,0,-0.07525,-0.001
95.646774,-1315.4797,590.38,0,-0.07525,-0.001
95.44175,-1707.803,380.25308,0,-0.07441406,-0.001
95.44175,-1707.803,380.25308,0,-0.07441406,-0.001
95.136337,-1991.3778,160.6293,0,-0.073242188,-0.001
95.136337,-1991.3778,160.6293,0,-0.073242188,-0.001
94.798546,-2139.1333,60.142067,0,-0.072070315,-0.001
94.798546,-2139.1333,60.142067,0,-0.072070315,-0.001
94.470184,-2233.4109,41.379814,0,-0.070898436,-0.001
94.470184,-2233.4109,41.379814,0,-0.070898436,-0.001
94.153824,-2328.8623,40.419769,0,-0.069726564,-0.001
94.153824,-2328.8623,40.419769,0,-0.069726564,-0.001
93.850136,-2430.937,43.358498,0,-0.068554685,-0.001
93.850136,-2430.937,43.358498,0,-0.068554685,-0.001
93.559631,-2540.5312,47.217941,0,-0.067382812,-0.001
93.559631,-2540.5312,47.217941,0,-0.067382812,-0.001
93.282692,-2658.0034,51.325302,0,-0.06621094,-0.001
93.282692,-2658.0034,51.325302,0,-0.06621094,-0.001
93.019623,-2783.595,55.505318,0,-0.065039061,-0.001
93.019623,-2783.595,55.505318,0,-0.065039061,-0.001
92.770599,-2917.502,59.697704,0,-0.063867189,-0.001
92.770599,-2917.502,59.697704,0,-0.063867189,-0.001
92.535629,-3059.9045,63.873234,0,-0.06269531,-0.001
92.535629,-3059.9045,63.873234,0,-0.06269531,-0.001
92.314629,-3210.9749,68.013046,0,-0.061523438,-0.001
92.314629,-3210.9749,68.013046,0,-0.061523438,-0.001
92.107407,-3370.8896,72.103172,0,-0.060351565,-0.001
92.107407,-3370.8896,72.103172,0,-0.060351565,-0.001
91.913765,-3539.8345,76.132797,0,-0.059179686,-0.001
91.913765,-3539.8345,76.132797,0,-0.059179686,-0.001
91.733452,-3718.0056,80.093147,0,-0.058007814,-0.001
91.733452,-3718.0056,80.093147,0,-0.058007814,-0.001
91.566071,-3905.6233,83.977226,0,-0.056835935,-0.001
91.566071,-3905.6233,83.977226,0,-0.056835935,-0.001
91.411209,-4102.9268,87.779572,0,-0.055664062,-0.001
91.411209,-4102.9268,87.779572,0,-0.055664062,-0.001
91.268349,-4310.189,91.496109,0,-0.05449219,-0.001
91.268349,-4310.189,91.496109,0,-0.05449219,-0.001
91.136871,-4527.7178,95.123795,0,-0.053320311,-0.001
91.136871,-4527.7178,95.123795,0,-0.053320311,-0.001
91.016098,-4755.8608,98.660843,0,-0.052148439,-0.001
91.016098,-4755.8608,98.660843,0,-0.052148439,-0.001
90.905235,-4995.019,102.10735,0,-0.05097656,-0.001
90.905235,-4995.019,102.10735,0,-0.05097656,-0.001
90.803452,-5245.646,105.46507,0,-0.049804688,-0.001
90.803452,-5245.646,105.46507,0,-0.049804688,-0.001
90.709846,-5508.2632,108.73708,0,-0.048632815,-0.001
90.709846,-5508.2632,108.73708,0,-0.048632815,-0.001
90.623466,-5783.4668,111.92783,0,-0.047460936,-0.001
90.623466,-5783.4668,111.92783,0,-0.047460936,-0.001
90.54335,-6071.9321,115.04352,0,-0.046289064,-0.001
90.54335,-6071.9321,115.04352,0,-0.046289064,-0.001
90.468452,-6374.437,118.0917,0,-0.045117185,-0.001
90.468452,-6374.437,118.0917,0,-0.045117185,-0.001
90.397766,-6691.8618,121.08096,0,-0.043945312,-0.001
90.397766,-6691.8618,121.08096,0,-0.043945312,-0.001
90.330208,-7025.2139,124.02168,0,-0.04277344,-0.001
90.330208,-7025.2139,124.02168,0,-0.04277344,-0.001
90.264656,-7375.6421,126.92585,0,-0.041601561,-0.001
90.264656,-7375.6421,126.92585,0,-0.041601561,-0.001
90.199928,-7744.4487,129.80663,0,-0.040429689,-0.001
90.199928,-7744.4487,129.80663,0,-0.040429689,-0.001
90.134789,-8133.1274,132.67911,0,-0.03925781,-0.001
90.134789,-8133.1274,132.67911,0,-0.03925781,-0.001
90.067902,-8543.375,135.56052,0,-0.038085938,-0.001
90.067902,-8543.375,135.56052,0,-0.038085938,-0.001
89.997864,-8977.1328,138.46915,0,-0.036914065,-0.001
89.997864,-8977.1328,138.46915,0,-0.036914065,-0.001
89.923225,-9436.627,141.42459,0,-0.035742186,-0.001
89.923225,-9436.627,141.42459,0,-0.035742186,-0.001
89.84243,-9924.3994,144.44908,0,-0.034570314,-0.001
89.84243,-9924.3994,144.44908,0,-0.034570314,-0.001
89.75383,-10443.384,147.56743,0,-0.033398435,-0.001
89.75383,-10443.384,147.56743,0,-0.033398435,-0.001
89.655579,-10996.95,150.80658,0,-0.032226562,-0.001
89.655579,-10996.95,150.80658,0,-0.032226562,-0.001
89.545593,-11589.006,154.19707,0,-0.031054689,-0.001
89.545593,-11589.006,154.19707,0,-0.031054689,-0.001
89.421478,-12224.085,157.77383,0,-0.029882813,-0.001
89.421478,-12224.085,157.77383,0,-0.029882813,-0.001
89.280411,-12907.476,161.5759,0,-0.028710937,-0.001
89.280411,-12907.476,161.5759,0,-0.028710937,-0.001
89.119049,-13645.372,165.64781,0,-0.027539063,-0.001
89.119049,-13645.372,165.64781,0,-0.027539063,-0.001
88.93338,-14445.077,170.04193,0,-0.026367188,-0.001
88.93338,-14445.077,170.04193,0,-0.026367188,-0.001
88.718506,-15315.241,174.81906,0,-0.025195312,-0.001
88.718506,-15315.241,174.81906,0,-0.025195312,-0.001
88.468414,-16266.186,180.05011,0,-0.024023438,-0.001
88.468414,-16266.186,180.05011,0,-0.024023438,-0.001
88.175598,-17310.312,185.82031,0,-0.022851562,-0.001
88.175598,-17310.312,185.82031,0,-0.022851562,-0.001
87.830414,-18462.625,192.23393,0,-0.021679688,-0.001
87.830414,-18462.625,192.23393,0,-0.021679688,-0.001
87.420135,-19741.441,199.41879,0,-0.020507812,-0.001
87.420135,-19741.441,199.41879,0,-0.020507812,-0.001
86.928162,-21169.293,207.53403,0,-0.019335937,-0.001
86.928162,-21169.293,207.53403,0,-0.019335937,-0.001
86.332092,-22774.141,216.78244,0,-0.018164063,-0.001
86.332092,-22774.141,216.78244,0,-0.018164063,-0.001
85.601135,-24590.986,227.42662,0,-0.016992187,-0.001
