"solidJ0:0","solidJ0:1","solidJ0:2","Points:0","Points:1","Points:2"
0.82172585,0,-316.62866,0,-0.077,-0.001
0.82253361,91.558975,-318.22031,0,-0.076749995,-0.001
0.82602495,280.59204,-323.23801,0,-0.076250002,-0.001
0.82602495,280.59204,-323.23801,0,-0.076250002,-0.001
0.83355242,481.46799,-325.76523,0,-0.075749993,-0.001
0.83355242,481.46799,-325.76523,0,-0.075749993,-0.001
0.84816837,698.47174,-291.08496,0,-0.07525,-0.001
0.84816837,698.47174,-291.08496,0,-0.07525,-0.001
0.87686265,916.94788,-190.01158,0,-0.07441406,-0.001
0.87686265,916.94788,-190.01158,0,-0.07441406,-0.001
0.92025852,1083.0696,-77.640167,0,-0.073242188,-0.001
0.92025852,1083.0696,-77.640167,0,-0.073242188,-0.001
0.96945935,1174.8572,-20.772173,0,-0.072070315,-0.001
0.96945935,1174.8572,-20.772173,0,-0.072070315,-0.001
1.018919,1230.1847,-4.3251963,0,-0.070898436,-0.001
1.018919,1230.1847,-4.3251963,0,-0.070898436,-0.001
1.0683661,1276.2651,3.4696326,0,-0.069726564,-0.001
1.0683661,1276.2651,3.4696326,0,-0.069726564,-0.001
1.1177589,1315.59,9.3855591,0,-0.068554685,-0.001
1.1177589,1315.59,9.3855591,0,-0.068554685,-0.001
1.1670647,1348.5046,14.83742,0,-0.067382812,-0.001
1.1670647,1348.5046,14.83742,0,-0.067382812,-0.001
1.216257,1375.1296,20.127043,0,-0.06621094,-0.001
1.216257,1375.1296,20.127043,0,-0.06621094,-0.001
1.2653217,1395.5459,25.32103,0,-0.065039061,-0.001
1.2653217,1395.5459,25.32103,0,-0.065039061,-0.001
1.3142509,1409.8224,30.433262,0,-0.063867189,-0.001
1.3142509,1409.8224,30.433262,0,-0.063867189,-0.001
1.3630201,1418.0255,35.464314,0,-0.06269531,-0.001
1.3630201,1418.0255,35.464314,0,-0.06269531,-0.001
1.4115753,1420.2212,40.4105,0,-0.061523438,-0.001
1.4115753,1420.2212,40.4105,0,-0.061523438,-0.001
1.4598397,1416.4771,45.266487,0,-0.060351565,-0.001
1.4598397,1416.4771,45.266487,0,-0.060351565,-0.001
1.5077392,1406.8635,50.026009,0,-0.059179686,-0.001
1.5077392,1406.8635,50.026009,0,-0.059179686,-0.001
1.5552348,1391.4543,54.682331,0,-0.058007814,-0.001
1.5552348,1391.4543,54.682331,0,-0.058007814,-0.001
1.6023237,1370.3262,59.228783,0,-0.056835935,-0.001
1.6023237,1370.3262,59.228783,0,-0.056835935,-0.001
1.6490078,1343.5581,63.658829,0,-0.055664062,-0.001
1.6490078,1343.5581,63.658829,0,-0.055664062,-0.001
1.6952733,1311.2301,67.9664,0,-0.05449219,-0.001
1.6952733,1311.2301,67.9664,0,-0.05449219,-0.001
1.7410909,1273.4214,72.146072,0,-0.053320311,-0.001
1.7410909,1273.4214,72.146072,0,-0.053320311,-0.001
1.786436,1230.2096,76.193268,0,-0.052148439,-0.001
1.786436,1230.2096,76.193268,0,-0.052148439,-0.001
1.831297,1181.6669,80.104546,0,-0.05097656,-0.001
1.831297,1181.6669,80.104546,0,-0.05097656,-0.001
1.875658,1127.8604,83.87738,0,-0.049804688,-0.001
1.875658,1127.8604,83.87738,0,-0.049804688,-0.001
1.9194945,1068.8472,87.510048,0,-0.048632815,-0.001
1.9194945,1068.8472,87.510048,0,-0.048632815,-0.001
1.9627801,1004.673,91.001686,0,-0.047460936,-0.001
1.9627801,1004.673,91.001686,0,-0.047460936,-0.001
2.0054893,935.37042,94.35247,0,-0.046289064,-0.001
2.0054893,935.37042,94.35247,0,-0.046289064,-0.001
2.0475922,860.95331,97.563934,0,-0.045117185,-0.001
2.0475922,860.95331,97.563934,0,-0.045117185,-0.001
